Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
"War & Peace, Vol. 1","Korn - Children of the Korn
(feat. Ice Cube) (prod. Steve Thompson, Toby Wright & Korn)","Track 5 on ""Follow the Leader"" by Korn.",3:52,"Aug 18, 1998",Other,Yes,https://open.spotify.com/track/72ZarLfZuVXLa2VN1jzAWk?si=48b5f8a32b254e52
"War & Peace, Vol. 1","Jayo Felony - J.A.Y.O. (Justice Against Y'all Oppressors)
(feat. Ice Cube & E-40) (prod. T-Funk)","Track 17 on ""Whatcha Gonna Do"" by Jayo Felony.",4:38,"Aug 25, 1998",Other,Yes,https://open.spotify.com/track/0aaCMyJhtEec52CMn0WeIB?si=6f504525d4714706
"War & Peace, Vol. 1","Mack 10 - Ghetto Horror Show
(feat. Ice Cube & Jayo Felony) (prod. Mack 10 & DJ U-Neek)","Track 10 on ""The Recipe"" by Mack 10.",4:46,"Oct 6, 1998",Other,Yes,https://open.spotify.com/track/5q5x4UW3WkTV2o5JF2PDqF?si=06f3bc46e89d4531
"War & Peace, Vol. 1","Mack 10 - Should I Stay Or Should I Go?
(feat. Ice Cube & Korn) (prod. Rick ""Dutch"" Cousin)","Track 17 on ""The Recipe"" by Mack 10.",4:09,"Oct 6, 1998",Other,Yes,https://open.spotify.com/track/3ETZNoRP7NXBWqLcYAYVVy?si=9badad560b574e26
"War & Peace, Vol. 1","Pushin' Weight
(feat. Mr. Short Khop) (prod. N.O. Joe)","First single released on October 13, 1998. Track 2 of ""War & Peace, Vol. 1 (The War Disc)"".",4:38,"Oct 7, 1998",Other,Yes,https://open.spotify.com/track/1Lol4oIE5ruatEyhzu7Mw9?si=e4d4ae246d8a4101
"War & Peace, Vol. 1","Ask About Me
(prod. T-Mix)","Track 1 of ""War & Peace, Vol. 1 (The War Disc)"".",3:06,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/6F7G2URdiV501r4FsI4g9c?si=ad3c77f8509246e9
"War & Peace, Vol. 1","Dr. Frankenstein
(prod. Ice Cube, N.O. Joe & Joe Joe)","Track 3 of ""War & Peace, Vol. 1 (The War Disc)"".",4:54,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/3HYhNrxAuPASSi88uQ4VP0?si=b942db26dca640fc
"War & Peace, Vol. 1","Fuck Dying
(feat. Korn) (prod. Ice Cube)","Track 4 of ""War & Peace, Vol. 1 (The War Disc)"".",4:03,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/2Qq2O47kcBU3FksKmDSiPn?si=b7cb8a160fc84a91
"War & Peace, Vol. 1","War and Peace
(prod. Ice Cube & Bud'da)","Track 5 of ""War & Peace, Vol. 1 (The War Disc)"".",3:18,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/7wUoCB7AXGyiSqfRFzQUrj?si=7cc046ce72ac4e1e
"War & Peace, Vol. 1",MP,"Track 8 of ""War & Peace, Vol. 1 (The War Disc)"".",0:49,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/71vxvadFTNj1Hx4LqLEBkl?si=cdb26549d7704cbc
"War & Peace, Vol. 1","Cash Over Ass
(prod. Ice Cube)","Track 9 of ""War & Peace, Vol. 1 (The War Disc)"".",4:21,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/69gFbxx2pfJ5R8hIHRuTHf?si=dd9ab93fa5b9459c
"War & Peace, Vol. 1","The Curse of Money
(feat. Mack 10) (prod. Ice Cube, N.O. Joe & Joe Joe)","Track 10 of ""War & Peace, Vol. 1 (The War Disc)"".",3:39,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/6XO0TbSq0rPuLV1J7fNJG8?si=d024e390fa1a441e
"War & Peace, Vol. 1","The Peckin' Order
(prod. Ice Cube & Deep Fried Damp)","Track 11 of ""War & Peace, Vol. 1 (The War Disc)"".",3:21,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/7g0RDJQ1UDXtMU3aCHTpWQ?si=f8477f1760624817
"War & Peace, Vol. 1","Limos, Demos and Bimbos
(feat. Mr. Short Khop) (prod. Rick Dutch Cousin)","Track 12 of ""War & Peace, Vol. 1 (The War Disc)"".",3:51,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/0WHPTVcIjj8MUG7Nt0iP7n?si=ddad4501bd1a411e
"War & Peace, Vol. 1","Once Upon a Time in the Projects 2
(prod. Ice Cube)","Track 13 of ""War & Peace, Vol. 1 (The War Disc)"".",3:05,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/6JWtjbjG1yO6ulYUigGib1?si=0b2546d9f76e4e9d
"War & Peace, Vol. 1","If I Was Fuckin' You
(feat. Mr. Short Khop & K-Mac) (prod. Butch)","Track 14 of ""War & Peace, Vol. 1 (The War Disc)"".",3:28,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/5maZRmOU6ox314aNGeatI7?si=1cdf641706f44223
"War & Peace, Vol. 1","X-Bitches
(prod. N.O. Joe)","Track 15 of ""War & Peace, Vol. 1 (The War Disc)"".",4:59,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/1qRjkKfIp2di9K0dcyISmR?si=8632a34afbad4db2
"War & Peace, Vol. 1","Extradition
(prod. Ice Cube & Bud'da)","Track 16 of ""War & Peace, Vol. 1 (The War Disc)"".",4:38,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/32lV7JIQJtqVTa7uMmkyRR?si=fde9d1234b734d8d
"War & Peace, Vol. 1","3 Strikes You In
(prod. Ice Cube & N.O. Joe)","Track 17 of ""War & Peace, Vol. 1 (The War Disc)"".",4:34,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/4v0SYXZpuyONZuihPIA4JJ?si=fa481a91124f4c69
"War & Peace, Vol. 1","Penitentiary
(prod. Ice Cube & E-A-Ski)","Track 18 of ""War & Peace, Vol. 1 (The War Disc)"".",4:12,"Nov 17, 1998",Other,Yes,https://open.spotify.com/track/4mt6sfVX6S5oShf8rA0wWd?si=4ede2ac713964cca
"20 on Streaming
2 not on Streaming","War & Peace, Vol. 2 (The Peace Disc)","(11/17/1998) (War & Peace, Vol. 1 officially releases)
(03/20/2000) (War & Peace, Vol. 2 officially releases)",,,Other,"""War & Peace, Vol. 2 (The Peace Disc)"" is the sixth studio album by Ice Cube, released through Lench Mob and Priority Records on March 21, 2000, being the last record on Priority Records until ""Laugh Now, Cry Later"" in 2006. This serves as the second part to his previous album.",
"War & Peace, Vol. 2","Road Dawgs - Murderfest 99
(feat. Ice Cube, Mack 10, MC Eiht, Boo Kapone & Boobie) (prod. Rick ""Dutch"" Cousin)","Track 7 on ""Don't Be Saprize"" by Road Dawgs.",4:42,"Mar 23, 1999",Other,No,https://www.youtube.com/watch?v=QO7-oeSh5ko
"War & Peace, Vol. 2","Road Dawgs - You Ain't Know
(feat. Ice Cube, Mack 10, Q.S.-Bandit & Young Pretty) (prod. Clint ""Payback"" Sands)","Track 11 on ""Don't Be Saprize"" by Road Dawgs.",3:34,"Mar 23, 1999",Other,No,https://www.youtube.com/watch?v=pu5L-DOG_Lc
"War & Peace, Vol. 2","MC Eiht - Ill Tha Hood Way
(feat. Ice Cube & Mack 10) (prod. Binky Mack)","Track 13 on ""Section 8"" by MC Eiht.",4:27,"Jun 8, 1999",Other,Yes,https://open.spotify.com/track/5ASs9NkfaJtMlccLgqrtxx?si=ee934b6d53cf469a
"War & Peace, Vol. 2","The Notorious B.I.G - If I Should Die Before I Wake
(feat. Ice Cube, Black Rob & Beanie Sigel) (prod. Coptic, D-Dot & Charlemagne)","Track 14 on ""Born Again"" by The Notorious B.I.G.",4:51,"Dec 7, 1999",Other,Yes,https://open.spotify.com/track/5HQ1Y5PN8LaSC22ZMV8vwM?si=c5e3255ad76448ed
"War & Peace, Vol. 2","You Can Do It
(feat. Mack 10 & Ms. Toi) (prod. One Eye)","First single released on November 16, 1999. Track 9 of ""War & Peace, Vol. 2 (The Peace Disc)"".",4:19,"Nov 16, 1999",Other,Yes,https://open.spotify.com/track/4NTn0Yo8hTGW5tbBANBzfh?si=e5df818ed618464a
"War & Peace, Vol. 2","Hello
(feat. Dr. Dre & MC Ren) (prod. Dr. Dre)","Track 1 of ""War & Peace, Vol. 2 (The Peace Disc)"". Later released as the third single on June 3, 2000.",3:52,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/60uesDF4UyLUs61FgiDkdp?si=9b8119fba76e475a
"War & Peace, Vol. 2",Pimp Homeo,"Track 2 of ""War & Peace, Vol. 2 (The Peace Disc)"".",0:35,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/6lfNnV4QDBWKHM8gB72WdI?si=24f884a17e18422a
"War & Peace, Vol. 2","You Ain't Gotta Lie (Ta Kick It)
(feat. Chris Rock) (prod. Chucky Thompson, Rich Nice & Loren Hill)","Track 3 of ""War & Peace, Vol. 2 (The Peace Disc)"".",4:06,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/1o05oaGw3LhKSY3XFyhLJr?si=e67f9648ee0f4024
"War & Peace, Vol. 2","The Gutter Shit
(feat. Jayo Felony, Gangsta, Squeak Ru) (prod. Ice Cube & T-Bone)","Track 4 of ""War & Peace, Vol. 2 (The Peace Disc)"".",4:29,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/7yFrTQuYkkF0XqAKnqkdC0?si=3495c098543241c0
"War & Peace, Vol. 2","Supreme Hustle
(prod. Chucky Thompson, Rich Nice & Loren Hill)","Track 5 of ""War & Peace, Vol. 2 (The Peace Disc)"".",4:22,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/2r1LDp4MRHJwcgEXX9BnuJ?si=48be4ff4753d40d7
"War & Peace, Vol. 2",Mental Warfare,"Track 6 of ""War & Peace, Vol. 2 (The Peace Disc)"".",1:01,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/2SJeYfLkfZzfhHt3F2Wuna?si=16baa7a92bfd4235
"War & Peace, Vol. 2","24 Mo' Hours
(prod. Battlecat)","Track 7 of ""War & Peace, Vol. 2 (The Peace Disc)"".",3:27,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/3cwrY32oaCzJ6ljp8g4dx0?si=b7be178ff6ed41d6
"War & Peace, Vol. 2","Until We Rich
(feat. Krayzie Bone) (prod. Chucky Thompson, Rich Nice, Loren Hill & Kevin Veney)","Track 8 of ""War & Peace, Vol. 2 (The Peace Disc)"". Later released as the second single on April 4, 2000.",4:14,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/6l3b8BOBDRDM1ne9fpOygz?si=ebacef4da511411b
"War & Peace, Vol. 2",Mackin' and Driving,"Track 10 of ""War & Peace, Vol. 2 (The Peace Disc)"".",0:27,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/2LKF7PXbTU5lLbmbszanpz?si=b4577df84a014fe1
"War & Peace, Vol. 2","Gotta Be Insanity
(prod. P. Diddy & Mario Winans)","Track 11 of ""War & Peace, Vol. 2 (The Peace Disc)"".",4:00,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/2oI6uv8BSfv0FxK3oPvKBH?si=68e0139e50cd4798
"War & Peace, Vol. 2","Roll All Day
(prod. One Eye)","Track 12 of ""War & Peace, Vol. 2 (The Peace Disc)"".",3:15,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/6WUZnoRaLSnSAcq6qdzgQa?si=26807ab210fd45ed
"War & Peace, Vol. 2","Can You Bounce?
(prod. Younglord)","Track 13 of ""War & Peace, Vol. 2 (The Peace Disc)"".",3:53,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/5qZiywgiFg4chXciPUiRuS?si=1103fb6e04184213
"War & Peace, Vol. 2",Dinner with the CEO,"Track 14 of ""War & Peace, Vol. 2 (The Peace Disc)"".",0:49,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/7CJbUoNJXQJ6D7gvX5bCNB?si=2980963ce69a4119
"War & Peace, Vol. 2","Record Company Pimpin'
(prod. Bud'da)","Track 15 of ""War & Peace, Vol. 2 (The Peace Disc)"".",4:46,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/6iRrmYzDnpaI2DM5omoBoq?si=c8043fef2cd84acc
"War & Peace, Vol. 2","Waitin' ta Hate
(prod. One Eye & DJ Joe Rodriguez)","Track 16 of ""War & Peace, Vol. 2 (The Peace Disc)"".",3:38,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/35ZWev94OPoi4CaRU208kF?si=9d71295970b04041
"War & Peace, Vol. 2","Nigga of the Century
(prod. Suga Bear)","Track 17 of ""War & Peace, Vol. 2 (The Peace Disc)"".",4:14,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/18zym9XiyPtsNvMAuJUMBp?si=ca8d7fc76bd14858
"War & Peace, Vol. 2","You Can Do It (Instrumental)
(prod. One Eye)","Track 18 of ""War & Peace, Vol. 2 (The Peace Disc)"".",4:20,"Mar 20, 2000",Other,Yes,https://open.spotify.com/track/1Lb4tzo2Qr5DcBDDB4pYJP?si=589402d37f484947
"23 on Streaming
10 not on Streaming","Terrorist Threats
(Collaboration with Mack 10 and WC as Westside Connection)","(03/20/2000) (War & Peace, Vol. 2 officially releases)
(12/09/2003) (Terrorist Threats officially releases)",,,Other,"""Terrorist Threats"" is the second studio collab album under Westside Connection and would serve as their last album as a group due to issues between Ice Cube and Mack 10. It was released through Mack 10's Hoo-Bangin' label and Capitol Records on December 9, 2003.",
Terrorist Threats,"Mack 10 - Nobody
(feat. Westside Connection & Timbaland) (prod. Timbaland)","Track 3 on ""The Paper Route"" by Mack 10. Ice Cube has writing credits.",5:11,"Sep 5, 2000",Other,Yes,https://open.spotify.com/track/5KX39DfF3ZBubbmtDVe8T8?si=af3c957f25944804
Terrorist Threats,"Mack 10 - Tha Weekend
(feat. Ice Cube & Techniec) (prod. Leslie Brathwaite)","Track 13 on ""The Paper Route"" by Mack 10.",6:33,"Sep 5, 2000",Other,Yes,https://open.spotify.com/track/5KHnxcma2j0BtbcqZY7zLS?si=5c918b4bf21049d8
Terrorist Threats,"E-40 - Behind Gates
(feat. Ice Cube) (prod. Rick Rock)","Track 12 on ""Loyalty and Betrayal"".",4:12,"Oct 10, 2000",Other,Yes,https://open.spotify.com/track/5EMZMVZR7LsIR2sMTubwEY?si=e518428fc5264417
Terrorist Threats,"Snoop Dogg - Set It Off
(feat. Ice Cube, MC Ren, The Lady of Rage & Nate Dogg) (prod. Timbaland)","Track 7 on ""Tha Last Meal"".",4:37,"Dec 19, 2000",Other,Yes,https://open.spotify.com/track/7E6cKQcGpPqsr3eqnpnw0C?si=1823612bb05745cd
Terrorist Threats,"Mr. Short Khop - Short Khop & the Brain
(feat. Ice Cube) (prod. N.O. Joe & Jo Jo)","Track 3 on ""Da Khop Shop"".",3:44,"Mar 21, 2001",Other,No,https://www.youtube.com/watch?v=FJIRVZKhpSA
Terrorist Threats,"Mr. Short Khop - One Way to Win
(feat. Ice Cube) (prod. N.O. Joe)","Track 6 on ""Da Khop Shop"".",4:28,"Mar 21, 2001",Other,No,https://www.youtube.com/watch?v=4atfTcD5VSI
Terrorist Threats,"Mr. Short Khop - Flashbacks
(feat. Ice Cube) (prod. Battlecat)","Track 12 on ""Da Khop Shop"".",4:15,"Mar 21, 2001",Other,No,https://www.youtube.com/watch?v=LGdES3Ijebs
Terrorist Threats,"Mr. Short Khop - Da Ready Rock
(feat. Ice Cube) (prod. Flossy P)","Track 13 on ""Da Khop Shop"".",4:31,"Mar 21, 2001",Other,No,https://www.youtube.com/watch?v=Zt9pllSgdqw
Terrorist Threats,"Mr. Short Khop - My Loved One (Remix)
(feat. Ice Cube) (prod. Chris Rice & DJ Rice)","Track 16 on ""Da Khop Shop"".",3:40,"Mar 21, 2001",Other,No,https://www.youtube.com/watch?v=fClaTHDEHQI
Terrorist Threats,"$100 Dollar Bill Y'all
(prod. Rockwilder)","Track 4 on ""Greatest Hits"".",3:45,"Dec 4, 2001",Other,Yes,https://open.spotify.com/track/45VWVqfqVx9VoHitFiXLa3
Terrorist Threats,"In The Late Night Hour
(feat. Pusha T) (prod. The Neptunes)
(Late Night Hour)","Track 17 on ""Greatest Hits"".",3:56,"Dec 4, 2001",Other,No,https://open.spotify.com/track/5z5PkpuNNQNEd1OdizjtQz
Terrorist Threats,"Paul Oakenfold - Get Em Up
(feat. Ice Cube) (prod. Paul Oakenfold)","Track 9 on ""Bunkka"" by Paul Oakenfold.",3:50,"Jun 30, 2002",Other,Yes,https://open.spotify.com/track/6E4S7xDA9xOgZxtvw7Vswm?si=cab58e437e354e28
Terrorist Threats,"Da Hood - What You Gone Do?
(feat. Ice Cube) (prod. Young Trey)","Track 12 on ""Mack 10 Presents da Hood"" by the Da Hood label.",3:47,"Jul 23, 2002",Other,Yes,https://open.spotify.com/track/4SpmFidkJlxdOBHeygSxLI?si=c687c0431495450d
Terrorist Threats,"The Speech (Intro)
(with Cedric the Entertainer)","Track 1 on the ""Barbershop"" soundtrack.",0:40,"Aug 27, 2002",Other,No,https://www.youtube.com/watch?v=5OR0W79ITW0
Terrorist Threats,"Big Booty Girls (Outro)
(with Michael Ealy, Leon Collier ""Jam"", Ray Thompson & Eric Lane","Track 16 on the ""Barbershop"" soundtrack.",0:46,"Aug 27, 2002",Other,No,https://www.youtube.com/watch?v=SUBeq9bBXNk
Terrorist Threats,"WC - Walk
(feat. Westside Connection) (prod. Battlecat)","Track 8 on ""Ghetto Heisman"".",3:58,"Nov 12, 2002",Other,Yes,https://open.spotify.com/track/6uG0DXXNZMMdJnplFudVwB?si=c4e1a7eebf994681
Terrorist Threats,"WC - Wanna Ride
(feat. Ice Cube & MC Ren) (prod. Tony Pizarro & Flip)","Track 12 on ""Ghetto Heisman"".",4:19,"Nov 12, 2002",Other,Yes,https://open.spotify.com/track/62PXRggc6zA7zEnPZdRhTc?si=b6bd5cdcfbaf4dbf
Terrorist Threats,"It'z the Holidaze
(with Westside Connection) (prod. Dallas Austin)","Track 1 on the ""Friday After Next"" soundtrack.",3:57,"Nov 19, 2002",Other,No,https://www.youtube.com/watch?v=gwclDuJZvKE
Terrorist Threats,"The D.O.C - The Shit
(feat. Ice Cube, 6Two, MC Ren & Snoop Dogg)","Track 5 on ""Deuce"" by The D.O.C.",4:58,"Feb 25, 2003",Other,No,https://www.youtube.com/watch?v=SD79prM6zW0
Terrorist Threats,"Gangsta Nation
(feat. Nate Dogg) (prod. Fredwreck)","Single released on October 14, 2003. Track 4 of ""Terrorist Threats"".",4:53,"Oct 14, 2003",Other,Yes,https://open.spotify.com/track/65iyI1iybyv5ecsfBHSdUf?si=a595337f98524b11
Terrorist Threats,"Get Ignit
(prod. Neff-U)","B-side to the single ""Gangsta Nation"". Track 5 of ""Terrorist Threats"".",4:11,"Oct 14, 2003",Other,Yes,https://open.spotify.com/track/6DNyvIS3ys3vKd8iiUymcf?si=38e6fbabe6334bb5
Terrorist Threats,A Threat to the World - Intro,"Track 1 of ""Terrorist Threats"".",1:14,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/2FP7d1SG5bdZHQXpFuEi58?si=3ac872e2043941cd
Terrorist Threats,"Call 9-1-1
(prod. Young Tre)","Track 2 of ""Terrorist Threats"".",3:44,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/5J5Bbx7lKQOQXeW1EAL9Mz?si=019a8225474c4b71
Terrorist Threats,"Potential Victims
(prod. Young Tre)","Track 3 of ""Terrorist Threats"".",3:02,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/7aopCwdw4qfpROhF34RGlF?si=341f4c5884924f44
Terrorist Threats,"Pimp the System
(feat. Butch Cassidy) (prod. Pockets & Rashad Coes)","Track 6 of ""Terrorist Threats"".",4:45,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/3l2WuQlm2aiWR9LnQ8qK6a?si=e574a2c3c18848de
Terrorist Threats,"Don't Get Outta Pocket
(feat. K-Mac) (prod. Young Tre)","Track 7 of ""Terrorist Threats"".",3:51,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/5hxzdPN9EzRbvlkVzptVaa?si=c4308c3f2e954a99
Terrorist Threats,"IZM
(prod. The MIDI Mafia)","Track 8 of ""Terrorist Threats"".",4:05,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/6JArzREnwB1502RXjP3z5V?si=a096f980de214873
Terrorist Threats,"So Many Rappers In Love
(prod. Pockets & Rashad Coes)","Track 9 of ""Terrorist Threats"".",4:13,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/4FeMl0W46BQcHhytb804l4?si=1cd7f3230e264c5e
Terrorist Threats,"Lights Out
(feat. Knoc-turn'al) (prod. Damizza)","Track 10 of ""Terrorist Threats"".",3:43,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/1Qi256uJuMihknGuuFcQoC?si=350fb2ac4eb74f48
Terrorist Threats,"Bangin' at the Party
(feat. K-Mac, Skoop Delania & Young Soprano) (prod. Sir Jinx & DJ Jamal #9)","Track 11 of ""Terrorist Threats"".",3:12,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/1UoQBfWyHeUh4L3hOMEUzr?si=0e596366f5c44f58
Terrorist Threats,"You Gotta Have Heart
(prod. The MIDI Mafia)","Track 12 of ""Terrorist Threats"".",3:52,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/7nAyRHZZNISFKbP8oHdeFC?si=b9842b5984a44f29
Terrorist Threats,"Terrorist Threats
(prod. Big Tank)","Track 13 of ""Terrorist Threats"".",2:28,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/2BaSlRAT2nI6M7lU5XJDZY?si=9fcbfa3e01264981
Terrorist Threats,"Superstar (Double Murder = Double Platinum)
(prod. Megahertz)","Track 14 of ""Terrorist Threats"".",4:14,"Dec 9, 2003",Other,Yes,https://open.spotify.com/track/7f4vS0tlORJxeFDrsBL0jw?si=74727fe2ad414539
"22 on Streaming
2 not on Streaming","Laugh Now, Cry Later","(12/09/2003) (Terrorist Threats officially releases)
(06/06/2006) (Laugh Now, Cry Later officially releases)",,,Other,"""Laugh Now, Cry Later"" is the seventh studio album by Ice Cube.",
"Laugh Now, Cry Later","Lil Jon & the East Side Boyz - Real N***A Roll Call
(feat. Ice Cube) (prod. Lil Jon)","Track 4 on ""Crunk Juice"" by Lil Jon & the East Side Boyz.",5:08,"Nov 16, 2004",Other,Yes,https://open.spotify.com/track/3HnhrVBybVBzp9yEQcAzfC?si=e625aff0add24b41
"Laugh Now, Cry Later","Lil Jon & the East Side Boyz - Grand Finale
(feat. Ice Cube, Bun B, Jadakiss, T.I., Nas) (prod. Lil Jon)","Track 20 on ""Crunk Juice"" by Lil Jon & the East Side Boyz.",6:48,"Nov 16, 2004",Other,Yes,https://open.spotify.com/track/5LBoiIPvgirvBi37QFSNem?si=9bd466c84c04448b
"Laugh Now, Cry Later","Anybody Seen the PoPo's?!
(prod. Hallway Productionz)","Track 2 on the ""XXX: State of the Union"" soundtrack.",3:58,"Apr 26, 2005",Other,No,https://www.youtube.com/watch?v=C6lNWbm3tG4
"Laugh Now, Cry Later","The Game - My Lowrider
(feat. Ice Cube, Techniec, E-40, Crooked I, Chingy, Lil Rob, Paul Wall & WC) (prod. Chopz)","Track 13 on the ""Stop Snitchin–Stop Lyin"" mixtape.",5:19,"Dec 3, 2005",Other,No,https://youtu.be/9KgKf593gA0?si=o_52KO64hP25xEuR
"Laugh Now, Cry Later","Why We Thugs
(prod. Scott Storch)","First single released on April 13, 2006. Track 2 of ""Laugh Now, Cry Later"".",3:45,"Apr 13, 2006",Other,Yes,https://open.spotify.com/track/5880eYQmXx3c3oD22IljIt?si=17497bc20e974e69
"Laugh Now, Cry Later","Go to Church
(feat. Snoop Dogg & Lil' Jon) (prod. Lil' Jon)","Second single released on June 1, 2006. Track 10 of ""Laugh Now, Cry Later"".",4:00,"Jun 1, 2006",Other,Yes,https://open.spotify.com/track/4fF8l8ODWceeBL96o5rMcg?si=20ebd26a8c8d421c
"Laugh Now, Cry Later",Definition of a West Coast G' - Intro,"Track 1 of ""Laugh Now, Cry Later"".",0:14,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/7owXRgsbkK5fhehTqIGMal?si=1bc399e3029c46a3
"Laugh Now, Cry Later","Smoke Some Weed
(prod. Bud'da)","Track 3 of ""Laugh Now, Cry Later"".",3:46,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/6MX5QGxkpXRdR8Q16GJGtW?si=603adef1deea4648
"Laugh Now, Cry Later",Dimes & Nicks (A Call from Mike Epps),"Track 4 of ""Laugh Now, Cry Later"".",1:06,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/7BExdK2XozgP0wKHTy418m?si=b1e1c5826e164031
"Laugh Now, Cry Later","Child Support
(prod. Hallway Productionz)","Track 5 of ""Laugh Now, Cry Later"".",4:01,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/6iGIy8l00ve5sDuHe5saKg?si=7c023168b205462c
"Laugh Now, Cry Later",Two Decades Ago,"Track 6 of ""Laugh Now, Cry Later"".",0:14,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/0TlS39nVsvZ1aMAPMdZlYf?si=04c42947e71b4301
"Laugh Now, Cry Later","Doin' What It 'Pose 2Do
(prod. Emile)","Track 7 of ""Laugh Now, Cry Later"".",4:07,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/3vGaogo0IGWBIFvC3iJpEr?si=0cadc38f802a42e1
"Laugh Now, Cry Later","Laugh Now, Cry Later
(prod. Sean C)","Track 8 of ""Laugh Now, Cry Later"".",3:36,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/02wZqE3g3HPRy89owZGF6c?si=a70996d7c7da48d1
"Laugh Now, Cry Later","Stop Snitchin'
(prod. Swizz Beatz)","Track 9 of ""Laugh Now, Cry Later"".",3:15,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/0gWeDrdrCJWyHFSUbnU3S8?si=e79cc082d9744528
"Laugh Now, Cry Later","The N***a Trapp
(prod. DJ Green Lantern)","Track 11 of ""Laugh Now, Cry Later"".",3:48,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/775OXZlYyH2t5Lnsp0iC51?si=1d48125c66ef44d5
"Laugh Now, Cry Later",A History of Violence,"Track 12 of ""Laugh Now, Cry Later"".",1:09,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/3N4MCF1Av0bfEiTUvxKUBq?si=c9d9f542c61d4bb9
"Laugh Now, Cry Later","Growin' Up
(prod. Laylaw & D-Mac)","Track 13 of ""Laugh Now, Cry Later"".",3:53,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/2wKbamR0CPuWM4eu0aq3Bt?si=88665640b9964894
"Laugh Now, Cry Later","Click, Clack - Get Back!
(prod. Emile)","Track 14 of ""Laugh Now, Cry Later"".",3:09,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/4l3ucO4UCnpL4ZoAoHFWYc?si=d371070eb76d4bad
"Laugh Now, Cry Later","The Game Lord
(prod. Hallway Productionz)","Track 15 of ""Laugh Now, Cry Later"".",4:09,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/6LV4As95HJOPg4vWQbO1TN?si=f267efec5f6748fd
"Laugh Now, Cry Later","Chrome & Paint
(feat. WC) (prod. Bud'da)","Track 16 of ""Laugh Now, Cry Later"".",3:27,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/54buFzKB7sjhntU6JoUo3P?si=364f4e1e1a0f4536
"Laugh Now, Cry Later","Steal the Show
(prod. Scott Storch)","Track 17 of ""Laugh Now, Cry Later"".",4:12,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/5VvvqruigadKqCvF54AHeW?si=fd7be2c487e848e0
