Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2023,"$61,775.00",Multi-Era,Maintenance Bundle + On Fire Bundle,"Maintenance (Finished version) + Stems
Maintenance (Manson produced version) + Stems
Maintenance (Beach House version)
Maintenance (Session)
On Fire (Ye & John Legend Freestyle)
On Fire (Finished version)
On Fire (Session)

2 Rihannas (FOOH Sample version)","$3,700","May 13, 2023","May 16, 2023",Normal,Reworked,"https://krakenfiles.com/view/MnoiYfJqBq/file.html
https://krakenfiles.com/view/h5euC8fLvP/file.html
https://krakenfiles.com/view/cUOJKRTgVT/file.html
https://krakenfiles.com/view/jymxbPAjbl/file.html
https://krakenfiles.com/view/WijCi66BYP/file.html
https://krakenfiles.com/view/9ikHwZiByh/file.html"
2023,"$61,775.00",SWISH,Wolves,Wolves (x3 alt version),$600,"May 12, 2023","May 12, 2023",Blind,Yes,N/A
2023,"$61,775.00",Donda [V2],Soul De La + Thunder,"Soul De La + Stems
Thunder + Stems
Back Then (Thunder Freestyle)
Friends List (Thunder Freestyle)

Unknown Sunday Service Choir Tracklist
Selfish (XXXTentacion x Shenseaa Version)
Too Easy (Fat Money Reference Track)
2 Rihanna's (feat. Pusha T)
Jam 16","$5,000","May 5, 2023","May 12, 2023",Normal,No,"https://krakenfiles.com/view/G5KdJcUy03/file.html
https://krakenfiles.com/view/rvTU8V7R0s/file.html
https://krakenfiles.com/view/8XESVM83VK/file.html
https://krakenfiles.com/view/os1qnDH7cG/file.html"
2023,"$61,775.00",Donda [V2],Blind Frank x These Days x NASDAQ,"Blind Frank Ocean (2021 Throwaway)
These Days (2018 Frank Ocean Throwaway)
NASDAQ

3x 88 Keys Blonde Instrumentals
3x Tyler The Creator Songs
Free Game Stems (Uzi x 42 Dugg)
Blind Kendrick Lamar Song
Blind Tisakorean x Don Toliver Song
3x Kali Uchis Songs
Blind Mac Miller x Madlib Song
Blind Lil Yachty Song
Blind G Herbo Song
5x Ant Clemons Songs","$10,000","Apr 28, 2023","May 1, 2023",Normal,Reworked,Link Needed
2023,"$61,775.00",Donda 2,We Did It Kid Bundle,"We Did It Kid (Dem Jointz version)
We Did It Kid (Ye x Migos x Rich The Kid version) + Stems
We Did It Kid (DaBaby Reference)
We Did It Kid (will.i.am Reference)
We Did It Kid (Freestyle)
We Did It Kid (Beach House version)
We Did It Kid (AyoAA Offset alt verse)
We Did It Kid (AyoAA Quavo alt verse)
We Did It Kid (AyoAA version)

Crash Landing (OG Files)
Treat You Good (Abstract Mindstate) + Stems
I Thought About Killing You (Stems + Alt Mixes)","$5,000","Apr 12, 2023","Apr 28, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Donda 2,Too Easy Bundle,"Too Easy (Dem Jointz version) + Stems
Too Easy (Don Toliver version)
Too Easy (OG Instrumental version) + Stems
Too Easy (Lyric Reference version)

Never Forgive Yourself (Alt Production)
Long Time (Mike Dean & Sage Skolfield version)
Too Easy (DaBaby Reference Track OG File)","$2,800","Apr 10, 2023","Apr 12, 2023",Normal,Yes,https://krakenfiles.com/view/fEBqAdbgyH/file.html
2023,"$61,775.00",Donda 2,Jesse,"Jesse

Jesse (Instrumental)
Honesty (Instrumental)","$1,200","Apr 8, 2023","Apr 12, 2023",Normal,Yes,https://krakenfiles.com/view/uLTC4venMG/file.html
2023,"$61,775.00",Donda 2,Pablo + Broken Road,"Pablo (Ye x Future x Manson x Travis)
Broken Road (Ye x Don Toliver x Shenseaa)

Broken Road (Fat Money ref)
530 (Marilyn Manson version)","$3,000","Mar 23, 2023","Apr 8, 2023",Normal,Yes,"https://krakenfiles.com/view/XN508a2f0V/file.html
https://krakenfiles.com/view/r7ArsCgDNj/file.html
https://krakenfiles.com/view/tMIUzPKwYN/file.html"
2023,"$61,775.00",Donda 2,88 Bass Guitar,88 Bass Guitar (Yung Lean Reference Track),$750,"Mar 17, 2023","Mar 30, 2023",Normal,Yes,https://krakenfiles.com/view/TaClOTFfSv/file.html
2023,"$61,775.00",Donda 2,88 Bass Guitar + I Feel Terrific,"88 Bass Guitar (Yung Lean Reference Track)
I Feel Terrific (88 Keys version)",$950,"Mar 17, 2023","Mar 17, 2023",Normal,Reworked,Link Needed
2023,"$61,775.00",Yeezus 2,Yeezus 2 (11.11.13),Yeezus 2 (11.11.13),"$2,300","Mar 15, 2023","Mar 19, 2023",Normal,Yes,https://krakenfiles.com/view/y9AH2ngHRj/file.html
2023,"$61,775.00",Yeezus 2,Yeezus 2 (11.11.13),Yeezus 2 (11.11.13),"$3,000","Mar 5, 2023","Mar 15, 2023",Normal,Reworked,https://krakenfiles.com/view/y9AH2ngHRj/file.html
2023,"$61,775.00",Yeezus 2,You Ain't No Model Bundle,"You Ain't No Model x2

Live Together","$1,200","Mar 4, 2023","Mar 5, 2023",Normal,Yes,"https://krakenfiles.com/view/k36rmoAtSH/file.html
https://krakenfiles.com/view/c2yfp1ucJy/file.html"
2023,"$61,775.00",Multi-Era,I'll Be Alright + Shy Can't Look + Wouldn't Leave + That Was A Good One + They So Mad,"I'll Be Alright
Shy Can't Look
Wouldn't Leave (LQ LOVE EVERYONE version)
That Was A Good One
2x They So Mad

Thirty Mile Zone","$2,200","Feb 22, 2023","Mar 2, 2023",Normal,Yes,"https://krakenfiles.com/view/D9maZ8wMKw/file.html
https://krakenfiles.com/view/7Mu8DZbm4U/file.html
https://krakenfiles.com/view/MpfmgdUAqj/file.html
https://krakenfiles.com/view/Mq5yFFFvUt/file.html
https://krakenfiles.com/view/R4Y8RClbXb/file.html
https://krakenfiles.com/view/kXchWokvB4/file.html
https://krakenfiles.com/view/BvOzrpQJ8f/file.html
https://krakenfiles.com/view/YUm3Hyr0O4/file.html
https://krakenfiles.com/view/oS47fQUTN0/file.html"
2023,"$61,775.00",My Beautiful Dark Twisted Fantasy,Mama's Boy,Mama's Boy (Anthony Kilhoffer version),$600,"Feb 20, 2023","Feb 21, 2023",Blind,Yes,N/A
2023,"$61,775.00",JESUS IS KING,Off The Meds,Off The Meds,$100,"Feb 20, 2023","Feb 20, 2023",Normal,No,https://krakenfiles.com/view/AsnRDWvFIO/file.html
2023,"$61,775.00",JESUS IS KING,Nyce Vieux,Nyce Vieux,"$1,600","Feb 18, 2023","Feb 19, 2023",Normal,Yes,https://krakenfiles.com/view/tsF5FuoRuJ/file.html
2023,"$61,775.00",Donda 2,Closed For Business,Closed For Business (AyoAA x Don Toliver),$500,"Feb 17, 2023","Feb 17, 2023",Normal,Yes,https://krakenfiles.com/view/t0jMDH3Mba/file.html
2023,"$61,775.00",So Help Me God,Southside Serenade,Southside Serenade (Ye x Francis),$800,"Feb 4, 2023","Feb 11, 2023",Normal,Yes,https://krakenfiles.com/view/xTTgLTP30n/file.html
2023,"$61,775.00",God's Country,Palm Springs,"Palm Springs (The-Dream Ref)

The Storm (Alternate Outro)",$300,"Feb 3, 2023","Feb 3, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Donda 2,Maintenance,Maintenance,"$2,000","Feb 3, 2023","Feb 16, 2023",Normal,Yes,https://krakenfiles.com/view/HEsScjq9i6/file.html
2023,"$61,775.00",Donda [V3],Welcome To UCLA,"Welcome To UCLA (July 2021)
Welcome To UCLA (DN Produced)",$350,"Feb 2, 2023","Feb 2, 2023",Normal,Yes,Link Needed
2023,"$61,775.00",Donda 2,Fuck Flowers,"Fuck Flowers (Ref)

Spread Your Wings (Tee Grizzley Reference Track)
Photo (Stems)",$600,"Jan 30, 2023","Feb 1, 2023",Normal,Yes,https://krakenfiles.com/view/INJtqTWBMF/file.html
2023,"$61,775.00",Multi-Era,Never Forgive Yourself + Forever,"Never Forgive Yourself
Forever (SWISH) + Stems

Find Out (Stems)
Forever (Original Instrumental)
30 Hours (Darren King Alt)
Creep Theme
Nobody
Good Things Don't Last (Instrumental)
WE FUCK (Stems)","$4,750","Jan 13, 2023","Jan 29, 2023",Normal,Yes,"https://krakenfiles.com/view/HIKTI6cFT0/file.html
https://krakenfiles.com/view/hMp8iGlv0Y/file.html"
2023,"$61,775.00",Donda 2,Depression,Depression,$650,"Jan 9, 2023","Jan 12, 2023",Normal,Yes,https://krakenfiles.com/view/nlPfVQvFFE/file.html
2023,"$61,775.00",Donda [V3],Sheep,Sheep (CyHi Pure Souls Reference Track),$300,"Jan 3, 2023","Jan 3, 2023",Normal,No,https://krakenfiles.com/view/SKD3OoCO87/file.html
2022,"$91,040.00",Good Ass Job,No More Parties In LA,No More Parties In LA,$400,"Dec 30, 2022","Dec 30, 2022",Blind,Forceleaked,N/A
2022,"$91,040.00",DONDA [V1],Welcome To My Life,"Welcome To My Life (July 2020)
Welcome To My Life (September 2020)

Petals + Session
One Minute (The WRLDFMS Tony Williams Version)
Malibu (Pro Tools)
Jonah (Vory x Durk)
Hurricane (2 LQ Pre-Wave Runner Freestyles)
College Dorm Sweetheart
Wolves (YZY SZN 1)
Mrs. Misery (Kirby Lauryn Refrence)
Mrs. Misery (John Legend Refrence)
3 (FourFiveSeconds Mumble Demo)
3 (FourFiveSeconds Demo 2)
Awesome (TGFD Version)
Yeezus II Wolves
Why Feel Bad Alt
Drake 30 Hours (15 Second LQ snippet)
Wheezy Lord I Need You (Push x SAINt JHN x SSC)
SNL Last Name
Treat You Good (Pusha T x Ab Liva)
You Ain't No Model (Solo Ye)
You Ain't No Model (CyHi x Ye x Ty)","$10,000","Dec 25, 2022","Jan 8, 2023",Normal,Yes,"https://krakenfiles.com/view/XoYV8FAMBB/file.html
https://krakenfiles.com/view/rX5bkuqkbL/file.html"
2022,"$91,040.00",Donda [V3],Ok Ok,"Ok Ok (Fivio Foreign, KayCyy, Alt Yachty)",$500,"Dec 23, 2022","Dec 24, 2022",Blind,Yes,N/A
2022,"$91,040.00",Donda 2,Beautiful Life,Beautiful Life,$200,"Dec 22, 2022","Dec 22, 2022",Blind,Yes,N/A
2022,"$91,040.00",Donda 2,530,530,$600,"Dec 22, 2022","Dec 22, 2022",Blind,Yes,N/A
2022,"$91,040.00",DONDA [V1],Karate Kid,"Karate Kid

DJ Khaled's Son (VC)
Power (prod. Travis Scott) [Tour Instrumental]
Mrs. Robinson (Sample)
Everybody Wants To Rule The World (Open Verse)
KayCyy - Going To The Ocean (Nights Freestyle)
Run It Up (prod. Digital Nas)
Sinners (OG)
Wake The Dead (Pacifist Edit + Pierre)
Welcome To My Life (Snippet #1)
Don't Play With That Boy (Sample Chop)
Zacari - Put a Hoe In Check (feat. Baby Keem)
Extended On Sight Choir From Yeezus Tour (Acapella + Instrumental with Acapella)
Hold My Liquor (Alt Mix)
Guilt Trip (Alt Mix)
Believe What I Say (feat. SAINt JHN)
When I See It (Instrumental + OG File)
Father Stretch My Hands (Drumless, Shortened, feat. Kid Cudi)
When I See It (Kanye West Solo + OG File)
Can't Tell Me Nothing (Mano Remix)
Maker Time - Find The Probability (Demo)
When I See It (Kanye West x The Weeknd + OG File)
Blind KayCyy Grail
Welcome To My Life (Snippet #2)
Ghostface Killah Song
2021 Green Tiles Kanye Video
When I See It (Kirby Lauryn Reference Track + OG File)
Various Blackstar Songs (feat. Nas, Common & Black Thought) (prod. Madlib)","$7,000","Dec 7, 2022","Dec 22, 2022",Normal,Yes,https://krakenfiles.com/view/i5xQ3npu8A/file.html
2022,"$91,040.00",DONDA [V1],In God's Country Bundle,"In God's Country (July 2020)
In God's Country Stems (December)

Grace N Mercy (Stereo)
Praise God (Organ Wondagurl)",$600,"Dec 2, 2022","Dec 3, 2022",Normal,Yes,N/A
2022,"$91,040.00",DONDA [V1],In God's Country,In God's Country (December),"$2,500","Dec 1, 2022","Dec 2, 2022",Blind,Yes,https://krakenfiles.com/view/JOExtA2hzs/file.html
2022,"$91,040.00",DONDA [V1],Hold The Line + Follow The Light,"Hold The Line (2019 Freestyle)
Hold The Line (July 2020)
Follow The Light (God's Country)","$4,000","Nov 29, 2022","Dec 1, 2022",Normal,No,https://krakenfiles.com/view/NP84LvAysK/file.html
2022,"$91,040.00",Thank God For Drugs,Nobody To Love,Nobody To Love,$500,"Nov 29, 2022","Nov 29, 2022",Flash,Yes,N/A
2022,"$91,040.00",DONDA [V1],Hold The Line,"Hold The Line (2019 Freestyle)
Hold The Line (July 2020)","$2,500","Nov 27, 2022","Nov 29, 2022",Normal,Reworked,https://krakenfiles.com/view/wuKUSeer48/file.html
2022,"$91,040.00",DONDA [V1],Praise God (Lil Baby),"Praise God (Lil Baby & KayCyy)
Praise God (Wondagurl version)
8x KayCyy Tracks","$1,300","Nov 25, 2022","Nov 29, 2022",Normal,Yes,https://krakenfiles.com/view/FCsp7apEYy/file.html
2022,"$91,040.00",Donda 2,Mr. Miyagi,"Mr. Miyagi (Censored + Carti)
Mr. Miyagi (Uncensored + No Carti)","$2,500","Nov 25, 2022","Nov 26, 2022",Normal,Yes,https://krakenfiles.com/view/B33ymXErYw/file.html
2022,"$91,040.00",Donda 2,530 + Mr. Miyagi,"530 
Mr. Miyagi (Censored + Carti)
Mr. Miyagi (Uncensored + No Carti)","$7,000","Nov 25, 2022","Nov 25, 2022",Normal,Reworked,https://krakenfiles.com/view/xPDujwQ8LP/file.html
2022,"$91,040.00",Donda 2,530 + Mr. Miyagi,"530 
Mr. Miyagi (Censored + Carti) + stems
Mr. Miyagi (Uncensored + No Carti)","$7,000","Nov 25, 2022","Nov 25, 2022",Normal,Reworked,https://krakenfiles.com/view/cdMzDHRdOB/file.html
2022,"$91,040.00",DONDA [V1],God's Country (MV Rip),"God's Country (MV Rip)

2x Jesus Lord (Boi-1da versions)","$2,000","Nov 19, 2022","Nov 23, 2022",Normal,Yes,https://krakenfiles.com/view/7IUFWu53vt/file.html
2022,"$91,040.00",Multi-Era,Our King + Bound 3,"Our King (Ye x 2 Chainz x Cons x SSC x Dr. Dre)
Bound 3 (Ye x Cons x Swizz x SSC)

Awakening (July 2020) + Awakening (GC Instrumental)
Better Move (Better Beat)
1 Millisecond of Grace N Mercy
Man Up (Untagged)
Pray 4 Me (9.06)
Pray 4 Me (Tour Version)
God's Country Tracklist
777 (Burn Everything)
2x Desiigner - Liife (feat. Big Sean) (V1) Snippets","$3,400","Nov 2, 2022","Nov 18, 2022",Normal,Yes,"https://krakenfiles.com/view/asDwYzEoZZ/file.html
https://krakenfiles.com/view/3SLOXdNB64/file.html"
2022,"$91,040.00",Donda [V2],I Let Go,Let Go (Ty Dolla $ign Reference),$500,"Oct 26, 2022","Oct 30, 2022",Normal,Yes,https://krakenfiles.com/view/KTQgVKZ0XK/file.html
2022,"$91,040.00",DONDA [V1],Skuuurrr,Skurrr (The WRLDFMS Tony Williams Reference),$150,"Oct 26, 2022","Oct 27, 2022",Normal,Yes,https://krakenfiles.com/view/zqYWvBfEMR/file.html
2022,"$91,040.00",Donda [V2],Run It Up & City Of Lost Angels Bundle,"Run It Up (May 2021 - Tracklist) + Stems
Run It Up (June 2021 - Better Mix)
City Of Lost Angels (December 2020 - Tracklist)
City Of Lost Angels (February 2021) + Stems
City Of Lost Angels (Digital Nas Version) + Stems
City Of Lost Angels (June 2021)

I Thought About Killing You (USHER Remix)
We Got Love (NOVA Reference Track)","$2,400","Oct 16, 2022","Oct 23, 2022",Normal,Yes,"https://krakenfiles.com/view/5l6DSxbWob/file.html
https://krakenfiles.com/view/KHNZoVGfNa/file.html
https://krakenfiles.com/view/YU3tWd7kRI/file.html
https://krakenfiles.com/view/sL9z8vwkR4/file.html"
2022,"$91,040.00",Donda [V2],HIIII WYD,HIIII WYD (May 2021),"$2,000","Oct 4, 2022","Oct 10, 2022",Normal,Yes,https://krakenfiles.com/view/I69EsrjNvE/file.html
2022,"$91,040.00",Donda [V2],Jail & Remote Bundle,"Jail (June 2021)
Remote (June 2021)",$600,"Oct 4, 2022","Oct 14, 2022",Normal,Yes,https://krakenfiles.com/view/504vt4xyEG/file.html
2022,"$91,040.00",Donda [V3],Pre-Las Vegas Bundle,"Moon (7.16.21 Version) + Stems
New Again (7.16.21 Version) + Stems
Remote (Ojivolta & Steve Lacy Production) + Stems
Hurricane (7.16.21 Version) + Stems
I Know God Breathed On This (Fya Man Reference) + Stems",$700,"Sep 28, 2022","Oct 2, 2022",Normal,Yes,"https://pillows.su/f/d5f4eccf48fd4713aa9d3e8c535cbe41
https://pillows.su/f/49e9d6f24588401ba6e270987f833b21
https://pillows.su/f/b3821cfd13cc4774bf3fc94592b4a25c
https://pillows.su/f/96fb9dd7e0f541c8b7eab52a269dda06
https://pillows.su/f/f6b00cf36c264f06998b0f7d1831f91b
https://pillows.su/f/9e98ea56dcc646fb87c6b10fdc1661c9"
2022,"$91,040.00",Donda [V3],Future Bounce,Future Bounce (July 2021),$300,"Sep 25, 2022","Sep 26, 2022",Normal,Yes,"https://krakenfiles.com/view/ykv446ZvTl/file.html
https://krakenfiles.com/view/dBGi9AI324/file.html"
2022,"$91,040.00",Multi-Era,This Is The Glory (x3),"This Is The Glory (Solo Ye)
This Is The Glory (Ye x Dr. Dre)
This Is The Glory (Dem Jointz Production)

Champions (Pro Tools)
Better Move (Pro Tools)
Nas - Finding Forever
Never Would've Made It (NOVA Reference)
House Party (Alt Version)
Homestead (Instrumental)
??? (LOVE EVERYONE Instrumental)
I Feel Free (Jeremih References)
Closed On Sunday (Untagged)
KayCyy - Outter Space
KayCyy - West Wing","$7,500","Sep 9, 2022","Sep 20, 2022",Normal,Yes,"https://krakenfiles.com/view/5WdQ84a6rk/file.html
https://krakenfiles.com/view/xsny05gbvN/file.html"
2022,"$91,040.00",God's Country,Everything (x4),"Everything (Solo Ye)
Everything (Ye x Jozzy)
Everything (KayCyy x Jozzy)
Everything (Victory Boyd)","$3,500","Aug 27, 2022","Sep 6, 2022",Normal,Yes,https://krakenfiles.com/view/xMuVljT4gJ/file.html
2022,"$91,040.00",Multi-Era,Crash Landing (MV Rip),"Crash Landing (MV Rip)
Crash Landing (Visual Album Footage)
DONDA / Blood Of The Lamb (07.20.20 Version)
If I Let Go (June 2021 / Deluxe)

All Mine + XTCY (Vocal Takes)
Life Of The Party (Alt Donda [V2] Version)
Hurricane (TheSource Version)
Stand United (JID x Buddy)
Waves (Stems)
Yeezus Drumkit","$7,500","Aug 11, 2022","Aug 26, 2022",Normal,Yes,"https://krakenfiles.com/view/7nsebVhzLc/file.html
https://krakenfiles.com/view/5KE9cbQVJn/file.html
https://krakenfiles.com/view/hVmuWqAbOB/file.html
https://krakenfiles.com/view/yHBDwiO195/file.html"
2022,"$91,040.00",DONDA [V1],Stand United,"Stand United (Ye x SAINt JHN x Buju Banton)
24 (Ye x SAINt JHN x Buju Banton)
Keep My Spirit Alive (Visual Album Mix)","$3,000","Aug 4, 2022","Aug 8, 2022",Normal,Forceleaked,https://krakenfiles.com/view/R6tAr7MCBf/file.html
2022,"$91,040.00",DONDA [V1],God's Test (x2),"God's Test (""April 2021"" Version)
This Is God's Test (August 2020 Version)

Keep My Spirit Alive (Cons Reference)
God Put Me There (Albe Back Reference)
Water (Solo Ant)
Hurricane (Digital Nas Production)
Hurricane (Digital Nas Production)","$6,000","Jul 15, 2022","Jul 18, 2022",Normal,Yes,"https://krakenfiles.com/view/LXdPYqT7Ca/file.html
https://krakenfiles.com/view/0rGcVg9fsf/file.html
https://krakenfiles.com/view/Q1mLqeXdIk/file.html"
2022,"$91,040.00",DONDA [V1],God's Test,"God's Test (""April 2021"" Version)","$2,525","Jul 14, 2022","Jul 15, 2022",Normal,Reworked,"https://krakenfiles.com/view/ut3CxQvnxc/file.html
https://krakenfiles.com/view/5kPEKseaVT/file.html"
2022,"$91,040.00",LOVE EVERYONE,Skeletons,"Skeletons (March 2018)

Breastplate of Righteousness (Vocal Stem)
Moonlight (Instrumental)
Pusha T - Infrared (Ye References)
Assortment of OG Files (From Yandhi [V2])","$8,000","Jun 23, 2022","Jun 27, 2022",Normal,Yes,https://krakenfiles.com/view/sE2AqIC0pJ/file.html
2022,"$91,040.00",Donda 2,530,530 (Finished Version),"$3,030","Jun 8, 2022","Jun 9, 2022",Normal,No (Funds Transferred),https://krakenfiles.com/view/3yvCmJkMek/file.html
2022,"$91,040.00",DONDA [V1],Praise God,"Praise God (July 2020)
Praise God (Instrumental)",$200,"Jun 6, 2022","Jun 6, 2022",Flash,Yes,https://krakenfiles.com/view/Zq4ptDdTBR/file.html
2022,"$91,040.00",DONDA [V1],Run + Up From The Ashes,"Run (July 2020)
Up From The Ashes (July 2020)",$985,"Jun 3, 2022","Jun 4, 2022",Normal,Yes,"https://krakenfiles.com/view/Ah1sby2gAF/file.html
https://krakenfiles.com/view/slTKkuNXlm/file.html"
2022,"$91,040.00",God's Country,Serving God,Serving God (KayCyy Reference),$300,"Jun 1, 2022","Jun 2, 2022",Normal,No,https://krakenfiles.com/view/4GtkDqBXk2/file.html
2022,"$91,040.00",DONDA [V1],YZYTV Magazine,"YZYTV Magazine

Believe What I Say (Digital Nas Version)",$450,"May 31, 2022","May 31, 2022",Flash,Yes,N/A
2022,"$91,040.00",God's Country,What Has America Done 4 Me,What Has America Done 4 Me,"$1,200","May 29, 2022","May 30, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",God's Country,Our King,Our King (Cons x KayCyy Reference),$505,"May 22, 2022","May 25, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",Yandhi [V1],Hurricane,Hurricane (The WRLDFMS Tony Williams Reference),$50,"May 14, 2022","May 14, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",Yeezus 2,I Feel Like That,"I Feel Like That (8.14.22 Version)
I Feel Like That (8.14.22 Instrumental)

Heavenly Father (The WRLDFMS Tony Williams Reference)","$1,750","May 7, 2022","May 11, 2022",Blind,Yes,N/A
2022,"$91,040.00",SWISH,FML,FML (Alt Version),$500,"May 5, 2022","May 5, 2022",Blind,Yes,N/A
2022,"$91,040.00",DONDA [V1],In God's Country,In God's Country (Ant Reference),$500,"Apr 30, 2022","May 1, 2022",Normal,Yes,N/A
2022,"$91,040.00",Donda [V2],Find Out + In God's Country,"Find Out
In God's Country (Ant Reference)

KayCyy - ??? (KayCyy x Ye)
KayCyy - ??? (Grail)","$2,200","Apr 28, 2022","Apr 30, 2022",Normal,Reworked,Link Needed
2022,"$91,040.00",So Help Me God,Mitus Touch,Mitus Touch (Ye x Rihanna),"$1,500","Apr 26, 2022","Apr 29, 2022",Normal,No,Link Needed
2022,"$91,040.00",Yeezus 2,Depiction Of The Devil,"Depiction Of The Devil (Pro Tools for All Versions)
Sell Your Soul (Pro Tools for All Versions)","$1,550","Apr 20, 2022","Apr 23, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",DONDA [V1],24,"24 (July 2020 Version)
24 (Music Video)
24 (808 Melo Version)

Precious (Final Version)","$1,800","Apr 16, 2022","Apr 17, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",DONDA [V1],24,"24 (July 2020 Version)
24 (Music Video)
24 (808 Melo Version)

Hurricane (LQ Alternate Unheard Verse)","$5,000","Apr 14, 2022","Apr 16, 2022",Normal,Reworked,Link Needed
2022,"$91,040.00",DONDA [V1],Precious,Precious (07.20.20 Version),$750,"Mar 26, 2022","Mar 26, 2022",Blind,Yes,N/A
2022,"$91,040.00",Cruel Winter [V2],Face Down,Face Down,$500,"Mar 23, 2022","Mar 25, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",Donda [V2],Christ Is My Friend,"Christ Is My Friend (Steve Lacy Reference)
LOVE EVERYONE Freestyle (Yandhi [V1] Freestyle)","$1,100","Mar 23, 2022","Mar 23, 2022",Normal,No,Link Needed
2022,"$91,040.00",Graduation,Graduation Bundle,"I Wonder (Stems)
Stronger (Stems)
Big Brother (Stems)
Homecoming (Stems)
Got Money
Big Brother (Alt Version)
Good Life (Alt Version)
Drunk And Hot Girls (Alt Version)
Common - Southside (Alt Version)
Homecoming (Alt Version)
Good Night (Alt Version)
Flashing Lights (Alt Instrumental)
Barry Bonds (Alt Instrumental)
Can't Tell Me Nothing (Acapella)
Can't Tell Me Nothing (Instrumental)
Champion (Instrumental)

24 (""June 2021"")","$1,000","Mar 20, 2022","Mar 21, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",DONDA [V1],24,"24 (January 2021)
24 (""April 2021"" [December 2020/January 2021])
Praise God (December 2020)

Jonah (Ye Freestyle)
Feel A Way (Consequence Reference)","$1,800","Mar 19, 2022","Mar 19, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",DONDA [V1],Let The Spirit Go Wild,"Let The Spirit Go Wild (Ant Reference)
Let The Spirit Go Wild (NIKKI GRIER Reference)

South Carolina (Digital Nas Production)",$750,"Mar 13, 2022","Mar 16, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",God's Country,Pray And Leave It There,"Pray And Leave It There (NIKKI GRIER Reference)
FML (January 2016)
FML (January 2016 Stems)
Remote (Digital Nas Production)
Remote (Digital Nas Production Stems)",$500,"Mar 10, 2022","Mar 12, 2022",Normal,Yes,Link Needed
2022,"$91,040.00",Donda [V2],Go Left + Hype,"Go Left
Go Left (Stems)
Hype
Hype (Stems)

Keep Em In Check
Clout (Consequence Reference)","$3,000","Mar 3, 2022","Mar 10, 2022",Normal,Yes,https://krakenfiles.com/view/IcSLMraqOZ/file.html
2022,"$91,040.00",Donda [V2],Go Left + Hype,"Go Left
Go Left (Stems)
Hype
Hype (Stems)","$2,000","Mar 2, 2022","Mar 3, 2022",Normal,Reworked,https://krakenfiles.com/view/paBh008Rxk/file.html
2022,"$91,040.00",DONDA [V1],South Carolina,"South Carolina (January 2021)
South Carolina (May 2021)",$600,"Feb 26, 2022","Feb 28, 2022",Normal,Yes,https://krakenfiles.com/view/uNqZQne7Jj/file.html
2022,"$91,040.00",Multi-Era,Liberated + Water,"Liberated
Liberated (Stems)
Water (Solo Ant)","$1,000","Feb 19, 2022","Feb 24, 2022",Charity,Yes,https://krakenfiles.com/view/O0Nq2xbxi5/file.html
2022,"$91,040.00",God's Country,What Has America Done 4 Me + Go Left,"What Has America Done 4 Me
Go Left
Go Left (Stems)","$4,000","Jan 28, 2022","Feb 9, 2022",Normal,No,https://krakenfiles.com/view/1G0jpFPLcX/file.html
2022,"$91,040.00",DONDA [V1],He Gave It All,"He Gave It All (January 2021)
He Gave It All (SSC)","$1,400","Jan 11, 2022","Jan 19, 2022",Normal,Yes,https://krakenfiles.com/view/12Bwps9w37/file.html
2022,"$91,040.00",DONDA [V1],24 + He Gave It All,"24 (""April 2021"")
He Gave It All (January 2021)
He Gave It All (SSC)","$3,700","Jan 8, 2022","Jan 11, 2022",Normal,Reworked,Link Needed
2021,"$47,200.00",DONDA [V1],Lord I Need You + Livin It Up,"Lord I Need You (July 2020)
Lord I Need You (Nino Blu Reference)
Livin It Up (Don Toliver Reference)
Livin It Up (Don Toliver Reference Stems)
Ultrasounds (July 2020 Stems)
Hurricane (December 2020)","$4,750","Dec 12, 2021","Jan 3, 2022",Normal,Yes,Link Needed
2021,"$47,200.00",DONDA [V1],Fighting Fires + Top,"Fighting Fires (""April 2021"")
Fighting Fires (""April 2021"" Stems)
Fighting Fires (Swae Lee Reference)
Fighting Fires (KayCyy Reference)
Top
Top (Stems)

Aye Ye Ye (Alt Instrumental)
Hurricane (July 2020)
Ultrasounds (July 2020)
Swole (Freestyle)
Swole (Instrumental)
Daylight (June Alt Version)","$5,000","Nov 20, 2021","Dec 1, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",Donda [V2],South Carolina,South Carolina (June 2021),"$2,700","Nov 10, 2021","Nov 19, 2021",Normal,Yes,https://krakenfiles.com/view/5sw49Jnw4X/file.html
2021,"$47,200.00",Yandhi [V1],"""30GB of No Yandhi""",~23gb of Yandhi [V1] content,"$1,700","Nov 11, 2021","Nov 11, 2021",Normal,Yes,Link Needed
