Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
OCTANE,"E85 [V3]
(prod. Jaasu, 206Derek & Travis Scott)","Track 1 on OCTANE. Samples Malcolm Todd's ""Chest Pain (I Love)""
Less bass on the last part. Released on the physical versions of the album",,"Jan 30, 2026",Album Track,No,
OCTANE,"E85 [V4]
(prod. Jaasu, 206Derek & Travis Scott)","Track 1 on OCTANE. Samples Malcolm Todd's ""Chest Pain (I Love)""",,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/3B4cjvGlPvyBLNG3AzEgkZ?si=bf1563b931594346
OCTANE,"Body [V1]
(prod. Jaasu)","Track 2 on OCTANE. Samples Justin Timberlake's ""Rock Your Body""
More vocals around the 1:40 mark. Released on the physical versions of the album",,"Jan 30, 2026",Album Track,No,
OCTANE,"Body [V2]
(prod. Jaasu)","Track 2 on OCTANE. Samples Justin Timberlake's ""Rock Your Body""
More vocals and added production around the 1:40 mark. ",,"Jan 30, 2026",Album Track,No,https://www.youtube.com/watch?v=Y92toVGxfqs&list=OLAK5uy_nSfjYPAVpid5DkvObz5Ff9GRr-3fLQq8w&index=2
OCTANE,"Body [V3]
(prod. Jaasu)","Track 2 on OCTANE. Samples Justin Timberlake's ""Rock Your Body""",,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/0FlcmZ13DGRmscCroro9GO?si=1f387f2255444b7a
OCTANE,"Rendevous [V2]
(feat. Yeat) (prod. 206Derek, BBYKOBE, Bangs & Rio Leyva)",Track 3 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/2Ejyg4CavumEr7lFUkk9aF?si=225c267301ae46e6
OCTANE,"Secondhand
(feat. Rema) (prod. Rema, 206Derek, Gabe Shaddow & Roark Bailey)","Track 4 on OCTANE. Titled ""2nd Hand"" on the physical versions of the album",,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/4Z5KKoBGxpJo8YbDcGQXd5?si=9e6d472e5ea242a3
OCTANE,"Tiramisu [V5]
(prod. Cardo & Polo Boy Shawty)",Track 5 on OCTANE. Contains a different outro. Released on the physical versions of the album,,"Jan 30, 2026",Album Track,No,\
OCTANE,"Tiramisu [V6]
(prod. Cardo & Polo Boy Shawty)",Track 5 on OCTANE ,,"Sep 5, 2025",Album Track,Yes,https://open.spotify.com/track/2GHKo6nrSjruvBEQbzD7Fw?si=890ec1cdcb9342bf
OCTANE,"ATM
(prod. Don Toliver, Honorable C.N.O.T.E., 206Derek, Oh Ross & Prince 85)","Track 6 on OCTANE. Samples Juan Carlos Calderón's ""Oración""",,"Jan 23, 2026",Album Track,Yes,https://open.spotify.com/track/03auLpFLdCv4HozP4pQseu?si=7ff9701ffd354426
OCTANE,"Calabasas [V1]
(Ease Your Mind, Ocean)","Track 7 on OCTANE. First half is ""Ease Your Mind"" which later released individually on the digital deluxe. The two songs are combined on the physical versions of the album",,"Jan 30, 2026",Album Track,No,
OCTANE,"Long Way to Calabasas [V2]
(prod. Synthetic, Fendii & autrioly)",Track 7 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/0FMAKUsgIBszj75WEENYDO?si=ae171eaca16f43d1
OCTANE,"Rosary [V1]
(prod. Sean Momberger & Wheezy)","Track 8 on OCTANE. Contains a different song structure with Don's hook repeating. Lacks Travis Scott's last minute addition 3 hours prior to release. The track was previously titled ""War Hero."" The solo Don version released on the physical versions of the album",,"Jan 30, 2026",Album Track,No,
OCTANE,"Rosary [V2]
(feat. Travis Scott) (prod. Sean Momberger & Wheezy)",Track 8 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/4FUQtedaG22FWZ6lGyRApm?si=da47aae5af8741d0
OCTANE,"Up & Down [V1]
(prod. 206Derek, Jaasu, Sir Dylan & Tank)
(All The Signs)","Track 9 on OCTANE. Contains two unused Don verses and different song structure. Lacks Teezo's reused feature from ""Breakup,"" Don's ""guilty"" hook, and the outro from the final version. Released on the physical versions of the album",,"Jan 30, 2026",Album Track,No,
OCTANE,"All The Signs [V3]
(feat. Teezo Touchdown) (prod. 206Derek, Jaasu, Sir Dylan & Tank)",Track 9 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/3Hb28pse82bhnmW9sjTahL?si=b630409649884d34
OCTANE,"Call Back [V3]
(prod. Don Toliver, 206Derek, Roark Bailey & Jahaan Sweet)",Track 10 on OCTANE. Does not include the verse he performed live in 2025. Less vocals on the outro than the final version. Released on the physical versions of the album,,"Jan 30, 2026",Album Track,No,
OCTANE,"Call Back [V4]
(prod. Don Toliver, 206Derek, Roark Bailey & Jahaan Sweet)","Track 10 on OCTANE. Posted in full by Don on January 26, 2026 through Instagram",,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/16yVaWo0Gmvs2wlnmJbcH7?si=9c124eb4b7884197
OCTANE,"Toxic [V1]
(prod. 206Derek & Rio Leyva)
(Tuition)",Track 11 on OCTANE. Contains less adlibs and lacks outro verse. Released on the physical versions of the album,,"Jan 30, 2026",Album Track,No,https://pillows.su/f/70d972703c4bb4ff2e0ca8242191e447
OCTANE,"Tuition [V2]
(prod. 206Derek & Rio Leyva)",Track 11 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/3kw29NreyBGyArNmYARr63?si=617410bfca884888
OCTANE,"K9 [V2]
(feat. SahBabii) (prod. 206Derek, Vendr & Rio Leyva)",Track 12 on OCTANE. Contains unfinished outro with less vocals. Released on the physical versions of the album,,"Jan 30, 2026",Album Track,No,
OCTANE,"K9 [V3]
(feat. SahBabii) (prod. 206Derek, Vendr & Rio Leyva)",Track 12 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/0gl5Yt7KlvwIb8LmPHmBTc?si=91825b3caf934477
OCTANE,"Excavator [V1]
(prod. BNYX®, Jahaan Sweet, 206Derek, Jess Jackson & Desmond Jamal Rasberry)",Track 13 on OCTANE. Contains an unfinished outro without last verse. Released on the physical versions of the album,,"Jan 30, 2026",Album Track,No,
OCTANE,"Excavator [V2]
(prod. BNYX®, Jahaan Sweet, 206Derek, Jess Jackson & Desmond Jamal Rasberry)",Track 13 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/2A5cwtDZpk7RvsPolrF4UL?si=81ee944516444163
OCTANE,"Gemstone
(prod. FNZ, Stefan Ponce, 206Derek, Jaasu, 30 Roc & Jess Jackson)",Track 14 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/6d9Cs2D2RSIl9c0ulgnFe8?si=87bd120a1ba84ec7
OCTANE,"OPPOSITE [V2]
(prod. 206Derek, Rio Leyva & SkipOnDaBeat)",Track 15 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/3Y1ZpXS4HETFHDdBNfNU0I?si=afe0b5cbccc04d52
OCTANE,"To Tell The Truth [V1]
(prod. FNZ, Rio Leyva, 206Derek & Synthetic)
(TMU)",Track 16 on OCTANE. Contains an different intro and unused verses. Released on the physical versions of the album,,"Jan 30, 2026",Album Track,No,
OCTANE,"TMU [V2]
(prod. FNZ, Rio Leyva, 206Derek & Synthetic)",Track 16 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/588gFLoYJdlQ9zLSuR3IpJ?si=0eb99b3794cf4c52
OCTANE,"The Pleasure's Mine
(prod. 206Derek, Ben10k, Jaasu & Jess Jackson)",Track 17 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/19cgfclwwxsGGwaEbOn0B2?si=27c6e1396ed24b17
OCTANE,"Sweet Home
(prod. Jahaan Sweet, Sir Dylan & 206Derek)",Track 18 on OCTANE ,,"Jan 30, 2026",Album Track,Yes,https://open.spotify.com/track/5xEDRg4tI8ixoAvbrupsEg?si=8b429740c9b148a8
,Deluxe,,,,,,
OCTANE,"Rocket Power [V3]
(feat. The Szns)",,,,,No,
OCTANE,Falling Asleep,,,,,No,
OCTANE,Ease Your Mind,,,,,No,
,Singles,,,,,,
OCTANE,"CREEPIN [Movie Version]
(prod. BNYX, 206Derek, & Don Toliver)","Played during the credits of Scream 7
Contains different verses and song structure",,"Feb 27, 2026",Other,No,
OCTANE,"CREEPIN 
(prod. BNYX, 206Derek, & Don Toliver)",Released as a Single for the Scream 7 (Original Motion Picture Soundtrack) ,,"Feb 20, 2026",Single,Yes,https://open.spotify.com/track/2xsKrCvpBqEKPzVAodigtx?si=cbe29fad08a84644
OCTANE,"LV Bag
(with j-hope & Pharrell Williams) (prod. Pharrell Williams)","First previewed by Pharrell on January 21, 2025 during the Louis Vuitton Fall-Winter set held in Paris, France. Released on February 21st, 2025 featuring J-Hope, Pharell Williams, and his LV Bag named Speedy.",,"Feb 21, 2025",Single,Yes,https://open.spotify.com/track/1MhXchY126AX5Iuv4Odbe8
OCTANE,"Lose My Mind
(with Doja Cat) (prod. Ryan Tedder, Hans Zimmer & Grant)","Single for the upcoming Official Soundtrack for the movie ""F1 The Movie"".",,"Apr 30, 2025",Single,Yes,https://open.spotify.com/track/02BcXEH1zJYbXSabPtNlKf?si=dd53bd2c1e6548e3
OCTANE,"FWU
(with Mustard) (prod. Mustard & GYLTTRYP)","Snippet shared by Don Toliver on his Instagram on his birthday with the caption, ""GEMINI SZN"" on June 12th, 2025. Later premiered during his Hardstone Pyscho Tour on June 14th and another premiere of it posted on his IG on June 16th 2025. An extended version was previewed during the Yeat x Don Toliver set at Summer Smash on June 20, 2025.",2:51,"Jun 27, 2025",Single,Yes,https://open.spotify.com/track/1NpHJ96ljWvqdbjlyc9GtT?si=33aea622769147dc
,Features,,,,,,
OCTANE,"SZA - Joni
(feat. Don Toliver) (prod. Rob Bisel)","Track 16 on SZA's ""SOS Deluxe: LANA (Bonus Tracks)""",,"Feb 9, 2025",Feature,Yes,https://open.spotify.com/track/5Hi7mKvhNYvk4PIURtuY42?si=59b36ad789ad447f
OCTANE,"SoFaygo - Precision
(feat. Don Toliver) (prod. Lil Tecca & Kassgocrazy)",,,"Jul 12, 2024",Feature,Yes,https://open.spotify.com/track/2v0EGZ57xziY8aZMc79Hwl?si=49e3e3ebf86f445f
OCTANE,"Kanye West & Ty Dolla $ign - FIELD TRIP
(feat. Don Toliver, Playboi Carti & Kodak Black) (prod. Kanye West, Ty Dolla $ign, Wheezy, Dez Wright, EJ PARIS & The Legendary Traxster)","Track 3 on Kanye West & Ty Dolla $ign's ""VULTURES 2""",,"Aug 3, 2024",Feature,Yes,https://open.spotify.com/track/7vv89PswQvqGKCGJ1rw5on?si=a6ee30c5b5fc4691
OCTANE,"Cash Cobain - slizzyhunchodon
(feat. Don Toliver & Quavo) (prod. Cash Cobain & Lodoni)","Track 1 on Cash Cobain's album ""PLAY CASH COBAIN""",,"Aug 23, 2024",Feature,Yes,https://open.spotify.com/track/4P3s7E8Qq0D6sjfqiy7TxJ?si=21dc647777e8421c
OCTANE,"Destroy Lonely - BANGAZ
(feat. Don Toliver) (prod. Lil 88, 206Derek, Leiso & Bugz Ronin)","Track 5 on the physical version of Destroy Lonely's album ""LOVE LASTS FOREVER""",,"Aug 30, 2024",Feature,No,https://pillows.su/f/496994b89ec44d4a1c04c776c6c370ba
OCTANE,"Toro y Moi - Madonna
(feat. Don Toliver) (prod. Toro y Moi)","Track 8 on Toro y Moi's album ""Hole Erth""",,"Sep 6, 2024",Feature,Yes,https://open.spotify.com/track/0cmFvQp6vy6TuwcGGdACZ6?si=4731da1695a94297
OCTANE,"Toro y Moi - Undercurrent
(feat. Don Toliver & Porches) (prod. Toro y Moi)","Track 9 on Toro y Moi's album ""Hole Erth""",,"Sep 6, 2024",Feature,Yes,https://open.spotify.com/track/0f1YjNHoDs4GVTGjFgt3Hc?si=379d071b1aff4b29
OCTANE,"Lil Tecca - I CAN'T LET GO
(feat. Don Toliver) (prod. Bugz Ronin, Bhristo, 206Derek, MONEY JEZU$ & Taz Taylor)","Track 4 on Lil Tecca's album ""Plan A""",,"Sep 20, 2024",Feature,Yes,https://open.spotify.com/track/1Ftb0PK0Qqwax3gofiMd2X?si=e9f2af090c4144a1
OCTANE,"Yeat - NEW HIGH
(feat. Don Toliver) (prod. Streo, Synthetic & talk2primo)","Track 17 on Yeat's album ""LYFESTYLE""",,"Oct 18, 2024",Feature,Yes,https://open.spotify.com/track/7wpWeXk1PrTI6MyNGA4fHC?si=68237343da2646c8
OCTANE,"TisaKorean - lOvE LeTtEr
(feat. Don Toliver) (prod. TisaKorean)","Track 9 on TisaKorean's album ""iN siLLY we tRust""",,"Oct 18, 2024",Feature,Yes,https://open.spotify.com/track/6uff47vGupqiJHswiEiIW3?si=e2eba40d9aee464c
OCTANE,"Hunxho - Confused
(feat. Don Toliver) (prod. Lala the DJ & Ringt808ne)","Track 19 on Hunxho's album ""Thank God""",,"Oct 25, 2024",Feature,Yes,https://open.spotify.com/track/7HaKAiZX54D6TSjdVaqHX3?si=d117e5d99b804e24
OCTANE,"Wiz Khalifa - Hide It
(feat. Don Toliver) (prod. Cardo Got Wings, Foley Beats, JasonMartin & Dominique Sanders)","Track 20 on Wiz Khalifa's album ""Kush + Orange Juice 2""",,"Oct 25, 2024",Feature,Yes,https://open.spotify.com/track/2NXGMnNU6nctSmcKWjfdCS?si=f5bf550f8b0d4d91
OCTANE,"NAV - You
(feat. Don Toliver) (prod. NAV & PRESPLAY)","Track 2 on NAV's album ""OMW2 REXADALE""",,"Mar 28, 2025",Feature,Yes,https://open.spotify.com/track/6cvbYMdlVhoAXIpQDmrcIf?si=16277ea89ad943ce
OCTANE,"Flames Of Fortune
(with Ludwig Göransson) (prod. Ludwig Göransson)","Track 2 on the official soundrtrack for the movie ""Sinners"".",3:51,"Apr 18, 2025",Feature,Yes,https://open.spotify.com/track/7dI0Zmn9T4FzrrYYuGJY99?si=be3050c89b714c0b
OCTANE,"Kanye West - BROKEN ROAD
(feat. Don Toliver) (prod. Kanye West & Theophilus London)","Track 2 on Kanye West's album ""Donda 2""",,"Apr 29, 2025",Feature,Yes,https://open.spotify.com/track/6zNbjGO87XDGVaRdq2wXXm?context=spotify%3Aalbum%3A5qmBulRQR05gKH2r7fRofg
OCTANE,"Kanye West - CITY OF CHI
(feat. Don Toliver) (prod. AyoAA)","Track 13 on Kanye West's album ""Donda 2""",,"Apr 29, 2025",Feature,Yes,https://open.spotify.com/track/44d63uiCN51zmYMgdJGPwv?nd=1&dlsi=fa7f7a4b444e4559
OCTANE,"Larry June - 100 Bags
(feat. Don Toliver) (prod. Cardo Got Wings)","Track 11 on Larry June's ""Until Night Comes""",,"Jul 11, 2025",Feature,Yes,https://open.spotify.com/track/3Gh8WmWJWjHbyKuX2OD34N?si=0d256a76e2314fab
OCTANE,"Loe Shimmy - 3am
(feat. Don Toliver) (prod. King Nathan & Jacasikk)","Track 9 on Loe Shimmy's album ""Rockstar Junkie""",,"Jul 18, 2025",Feature,Yes,https://open.spotify.com/track/6cRo3dgsTMo7PGnS8gGy38?si=136245996f5846db
OCTANE,"Lithe - Cannonball
(feat. Don Toliver) (prod. BBYKOBE & 206Derek)","Track 6 on Lithe's album ""Euphoria""",,"Jul 25, 2025",Feature,Yes,https://open.spotify.com/track/57yu1WujridphAAkPgpkhC?si=9e09376b38b74645
OCTANE,"Yeat - 2TONE
(feat. Don Toliver) (prod. BNYX®, Jahaan Sweet & Yeat)","Track 9 on Yeat's album ""Dangerous Summer""",,"Aug 1, 2025",Feature,Yes,https://open.spotify.com/track/5SaKYcCTEdCkacDamzfRfX?si=a5918af88b314306
OCTANE,"JID - What We On
(feat. Don Toliver) (prod. 206Derek, Ambezza, Nik D, Buddy Ross, CHASE B, CAMEone, Nabeyin & Bijan Amir)","Track 8 on JID's album ""God Does Like Ugly""",,"Aug 8, 2025",Feature,Yes,https://open.spotify.com/track/5euOEb5B1ALxnB06Oto5d8?si=8319d6215a184173
OCTANE,"DJ Snake - Something Wrong
(feat. Don Toliver) (prod. DJ Snake & SickDrumz)","Track 7 on DJ Snake's album ""NOMAD""",,"Aug 29, 2025",Feature,Yes,https://open.spotify.com/track/1LR9rQCGhM0MqESvRQ9EFX?si=d8ed51fa345e4bbc
OCTANE,"Kodak Black - Who You Seeing Tonight
(feat. Don Toliver) (prod. 206Derek)","Track 11 on Kodak Black's album ""Just Getting Started""",,"Oct 31, 2025",Feature,Yes,https://open.spotify.com/track/46RUfeMwPfQG1ZyGFWviva?si=05df47a5b9f84f44
OCTANE,"Lithe - FaceTime
(feat. Don Toliver) (prod. Lithe)","Track 3 on Lithe's album ""Euphoria""",,"Nov 14, 2025",Feature,Yes,https://open.spotify.com/track/7bxtXC2RHjmd7yNQPnbiZI?si=f5582600b1f14e42
OCTANE,"CHASE B - Satellite
(feat. Don Toliver & SoFaygo) (prod. CHASE B, Ambezza & Nik D)",,,"Dec 19, 2025",Feature,Yes,https://open.spotify.com/track/0CtG3VBxkHbEuIexLCyVcZ?si=a65bade2ea5941fe
OCTANE,"Joji - Fragments
(feat. Don Toliver) (prod. Azul, Roark Bailey & Gray Hawken)","Track 18 on Joji's album ""Piss In The Wind""",,"Feb 6, 2026",Feature,Yes,https://open.spotify.com/track/3YklYihQWWUR2UoeupRp6H?si=269ac4a80df0406f
OCTANE,"Yeat - Griddle 
(feat. Don Toliver)","Track 4 on Yeat's album ""ADL""",,"Mar 27, 2026",Feature,Yes,
OCTANE,"Kanye West - Highs And Lows
(prod. Kanye West)","Track 10 on Kany's album ""Bully"". Uncredited (this could be wrong).",,"Mar 28, 2026",Writer,Yes,
OCTANE,"Kanye West - I Can't Wait
(prod. Kanye West)","Track 11 on Kany's album ""Bully""",,"Mar 28, 2026",Writer,Yes,
OCTANE,"Kanye West - White Lines
(prod. Kanye West)","Track 12 on Kany's album ""Bully""",,"Mar 28, 2026",Writer,Yes,
OCTANE,"Kanye West - Circles
(feat. Don Toliver) (prod. Kanye West)","Track 13 on Kany's album ""Bully""",,"Mar 28, 2026",Feature,Yes,
OCTANE,"Kanye West - This One Here
(prod. Kanye West)","Track 18 on Kany's album ""Bully""",,"Mar 28, 2026",Writer,Yes,
